Year,Site Name,Coarse Group,Marchant Cell Number,Sample Count
2017,W1026,Chironomidae,Cell 28,3
2017,W1026,Amphipoda,Cell 28,14
2017,W1026,Coleoptera (larvae),Cell 28,2
2017,W1026,Hemiptera,Cell 25,1
2017,W1026,Amphipoda,Cell 25,8
2017,W1026,Chironomidae,Cell 25,3
2017,W1026,Damaged Organisms,Cell 36,1
2017,W1026,Amphipoda,Cell 36,8
2017,W1026,Chironomidae,Cell 64,1
2017,W1026,Amphipoda,Cell 64,4
2017,W1026,Damaged Organisms,Cell 64,2
2017,W1026,Hemiptera,Cell 64,1
2017,W1026,Amphipoda,Cell 22,6
2017,W1026,Damaged Organisms,Cell 22,3
2017,W1026,Gastropoda,Cell 22,1
2017,W1026,Hirudinea,Cell 11,1
2017,W1026,Amphipoda,Cell 11,6
2017,W1026,Amphipoda,Cell 39,8
2017,W1026,Chironomidae,Cell 39,1
2017,W1026,Damaged Organisms,Cell 30,3
2017,W1026,Amphipoda,Cell 30,8
2017,W1026,Chironomidae,Cell 30,1
2017,W1026,Damaged Organisms,Cell 24,2
2017,W1026,Amphipoda,Cell 24,5
2017,W1026,Damaged Organisms,Cell 9,2
2017,W1026,Amphipoda,Cell 9,16
2017,W1026,Chironomidae,Cell 9,2
2017,W1026,Damaged Organisms,Cell 84,1
2017,W1026,Amphipoda,Cell 84,10
2017,W1026,Damaged Organisms,Cell 78,1
2017,W1026,Hirudinea,Cell 78,1
2017,W1026,Amphipoda,Cell 78,11
2017,W1026,Damaged Organisms,Cell 45,1
2017,W1026,Amphipoda,Cell 45,7
2017,W1026,Chironomidae,Cell 45,1
2017,W1026,Hemiptera,Cell 45,1
2017,W1026,Damaged Organisms,Cell 82,3
2017,W1026,Amphipoda,Cell 82,13
2017,W1026,Damaged Organisms,Cell 19,1
2017,W1026,Amphipoda,Cell 19,7
2017,W1026,Amphipoda,Cell 16,5
2017,W1026,Damaged Organisms,Cell 16,2
2017,W1026,Amphipoda,Cell 65,8
2017,W1026,Hemiptera,Cell 47,1
2017,W1026,Amphipoda,Cell 47,5
2017,W1026,Damaged Organisms,Cell 47,2
2017,W1026,Chironomidae,Cell 47,1
2017,W1026,Damaged Organisms,Cell 35,1
2017,W1026,Amphipoda,Cell 35,6
2017,W1026,Chironomidae,Cell 35,2
2017,W1026,Damaged Organisms,Cell 48,3
2017,W1026,Amphipoda,Cell 48,8
2017,W1026,Damaged Organisms,Cell 21,1
2017,W1026,Amphipoda,Cell 21,12
2017,W1026,Damaged Organisms,Cell 8,3
2017,W1026,Chironomidae,Cell 8,2
2017,W1026,Amphipoda,Cell 8,10
2017,W1026,Amphipoda,Cell 69,9
2017,W1026,Damaged Organisms,Cell 29,2
2017,W1026,Amphipoda,Cell 29,9
2017,W1026,Chironomidae,Cell 29,1
2017,W1026,Damaged Organisms,Cell 66,1
2017,W1026,Amphipoda,Cell 66,5
2017,W1026,Damaged Organisms,Cell 73,1
2017,W1026,Amphipoda,Cell 73,3
2017,W1026,Damaged Organisms,Cell 14,1
2017,W1026,Chironomidae,Cell 14,2
2017,W1026,Amphipoda,Cell 14,9
2017,W1026,Amphipoda,Cell 81,6
2017,W1026,Damaged Organisms,Cell 81,7
2017,W1026,Amphipoda,Cell 7,3
2017,W1026,Chironomidae,Cell 7,1
2017,W1026,Damaged Organisms,Cell 7,2
2017,W1026,Amphipoda,Cell 41,7
2017,W1026,Chironomidae,Cell 41,1
2017,W1026,Amphipoda,Cell 50,6
2017,W1026,Damaged Organisms,Cell 50,2
2017,W1026,Chironomidae,Cell 79,1
2017,W1026,Amphipoda,Cell 79,4
2017,W1026,Damaged Organisms,Cell 79,3
2017,W1026,Damaged Organisms,Cell 75,2
2017,W1026,Amphipoda,Cell 75,10
2017,W1026,Amphipoda,Cell 88,12
2017,W1026,Chironomidae,Cell 88,1
2017,W1026,Damaged Organisms,Cell 88,3
2017,W1026,Amphipoda,Cell 76,6
2017,W1026,Damaged Organisms,Cell 76,1
2017,W1026,Damaged Organisms,Cell 13,1
2017,W1026,Chironomidae,Cell 13,2
2017,W1026,Amphipoda,Cell 13,14
2017,W1026,Hirudinea,Cell 100,1
2017,W1026,Amphipoda,Cell 100,7
2017,W1026,Damaged Organisms,Cell 100,3
2017,W1026,Amphipoda,Cell 98,14
2017,W1026,Damaged Organisms,Cell 98,3
2017,W1026,Damaged Organisms,Cell 86,2
2017,W1026,Amphipoda,Cell 86,4
2017,W1026,Chironomidae,Cell 86,2
2017,W1027,Chironomidae,Cell 56,1
2017,W1027,Coleoptera (larvae),Cell 56,2
2017,W1027,Trichoptera,Cell 56,1
2017,W1027,Hemiptera,Cell 56,3
2017,W1027,Amphipoda,Cell 56,15
2017,W1027,Gastropoda,Cell 56,3
2017,W1027,Damaged Organisms,Cell 56,1
2017,W1027,Chironomidae,Cell 91,5
2017,W1027,Hemiptera,Cell 91,5
2017,W1027,Amphipoda,Cell 91,27
2017,W1027,Hydrachnidia,Cell 91,1
2017,W1027,Bivalvia,Cell 91,1
2017,W1027,Hirudinea,Cell 91,1
2017,W1027,Ceratopogonidae,Cell 91,2
2017,W1027,Damaged Organisms,Cell 91,4
2017,W1027,Damaged Organisms,Cell 84,2
2017,W1027,Gastropoda,Cell 84,3
2017,W1027,Hydrachnidia,Cell 84,3
2017,W1027,Amphipoda,Cell 84,12
2017,W1027,Hemiptera,Cell 84,2
2017,W1027,Chironomidae,Cell 84,10
2017,W1027,Amphipoda,Cell 81,17
2017,W1027,Hirudinea,Cell 81,1
2017,W1027,Damaged Organisms,Cell 81,3
2017,W1027,Ephemeroptera,Cell 81,1
2017,W1027,Zygoptera,Cell 81,1
2017,W1027,Hemiptera,Cell 81,1
2017,W1027,Coleoptera (larvae),Cell 81,3
2017,W1027,Chironomidae,Cell 81,7
2017,W1027,Zygoptera,Cell 51,1
2017,W1027,Amphipoda,Cell 51,17
2017,W1027,Damaged Organisms,Cell 51,3
2017,W1027,Chironomidae,Cell 51,10
2017,W1027,Hemiptera,Cell 51,2
2017,W1027,Gastropoda,Cell 86,1
2017,W1027,Hydrachnidia,Cell 86,1
2017,W1027,Chironomidae,Cell 86,5
2017,W1027,Hemiptera,Cell 86,5
2017,W1027,Amphipoda,Cell 86,23
2017,W1027,Damaged Organisms,Cell 86,1
2017,W1027,Chironomidae,Cell 35,14
2017,W1027,Coleoptera (adults),Cell 35,1
2017,W1027,Hemiptera,Cell 35,5
2017,W1027,Amphipoda,Cell 35,25
2017,W1027,Damaged Organisms,Cell 35,4
2017,W1027,Gastropoda,Cell 35,1
2017,W1027,Damaged Organisms,Cell 43,4
2017,W1027,Chaoboridae,Cell 43,1
2017,W1027,Chironomidae,Cell 43,6
2017,W1027,Coleoptera (larvae),Cell 43,1
2017,W1027,Hemiptera,Cell 43,6
2017,W1027,Amphipoda,Cell 43,19
2017,W1027,Hydrachnidia,Cell 43,1
2017,W1027,Hirudinea,Cell 43,1
2017,W1027,Chironomidae,Cell 45,8
2017,W1027,Hemiptera,Cell 45,5
2017,W1027,Damaged Organisms,Cell 45,2
2017,W1027,Hirudinea,Cell 45,1
2017,W1027,Amphipoda,Cell 45,20
2017,W1027,Gastropoda,Cell 75,2
2017,W1027,Damaged Organisms,Cell 75,1
2017,W1027,Amphipoda,Cell 75,10
2017,W1027,Hemiptera,Cell 75,3
2017,W1027,Chironomidae,Cell 75,1
2017,W1027,Damaged Organisms,Cell 53,10
2017,W1027,Chironomidae,Cell 53,8
2017,W1027,Hirudinea,Cell 53,1
2017,W1027,Hydrachnidia,Cell 53,3
2017,W1027,Amphipoda,Cell 53,25
2017,W1059,Chaoboridae,Cell 69,2
2017,W1059,Damaged Organisms,Cell 69,2
2017,W1059,Chironomidae,Cell 69,1
2017,W1059,Coleoptera (larvae),Cell 69,1
2017,W1059,Zygoptera,Cell 69,3
2017,W1059,Gastropoda,Cell 69,3
2017,W1059,Hydrachnidia,Cell 69,1
2017,W1059,Amphipoda,Cell 69,31
2017,W1059,Damaged Organisms,Cell 2,3
2017,W1059,Chaoboridae,Cell 2,1
2017,W1059,Chironomidae,Cell 2,1
2017,W1059,Coleoptera (larvae),Cell 2,1
2017,W1059,Zygoptera,Cell 2,2
2017,W1059,Amphipoda,Cell 2,11
2017,W1059,Gastropoda,Cell 2,1
2017,W1059,Hirudinea,Cell 2,1
2017,W1059,Gastropoda,Cell 12,3
2017,W1059,Hydrachnidia,Cell 12,1
2017,W1059,Hirudinea,Cell 12,1
2017,W1059,Zygoptera,Cell 12,3
2017,W1059,Amphipoda,Cell 12,19
2017,W1059,Chironomidae,Cell 12,1
2017,W1059,Gastropoda,Cell 88,1
2017,W1059,Chironomidae,Cell 88,2
2017,W1059,Zygoptera,Cell 88,5
2017,W1059,Amphipoda,Cell 88,35
2017,W1059,Chironomidae,Cell 81,1
2017,W1059,Chaoboridae,Cell 81,1
2017,W1059,Zygoptera,Cell 81,3
2017,W1059,Amphipoda,Cell 81,15
2017,W1059,Gastropoda,Cell 81,6
2017,W1059,Hydrachnidia,Cell 73,1
2017,W1059,Amphipoda,Cell 73,31
2017,W1059,Chaoboridae,Cell 73,1
2017,W1059,Chironomidae,Cell 73,1
2017,W1059,Gastropoda,Cell 73,9
2017,W1059,Zygoptera,Cell 73,8
2017,W1059,Damaged Organisms,Cell 73,3
2017,W1059,Hirudinea,Cell 73,1
2017,W1059,Coleoptera (adults),Cell 73,1
2017,W1059,Chaoboridae,Cell 79,1
2017,W1059,Chironomidae,Cell 79,3
2017,W1059,Zygoptera,Cell 79,4
2017,W1059,Amphipoda,Cell 79,42
2017,W1059,Hydrachnidia,Cell 79,1
2017,W1059,Damaged Organisms,Cell 79,5
2017,W1059,Gastropoda,Cell 79,10
2017,W1059,Zygoptera,Cell 51,1
2017,W1059,Gastropoda,Cell 51,3
2017,W1059,Hydrachnidia,Cell 51,1
2017,W1059,Amphipoda,Cell 51,35
2017,W1059,Damaged Organisms,Cell 18,2
2017,W1059,Amphipoda,Cell 18,25
2017,W1059,Zygoptera,Cell 18,1
2017,W1059,Chironomidae,Cell 18,2
2017,W1059,Gastropoda,Cell 18,5
2017,W1059,Chaoboridae,Cell 18,2
2017,W1060,Hemiptera,Cell 79,40
2017,W1060,Damaged Organisms,Cell 79,1
2017,W1060,Chironomidae,Cell 79,10
2017,W1060,Damaged Organisms,Cell 9,1
2017,W1060,Chironomidae,Cell 9,16
2017,W1060,Hemiptera,Cell 9,9
2017,W1060,Chironomidae,Cell 32,32
2017,W1060,Damaged Organisms,Cell 32,3
2017,W1060,Hemiptera,Cell 32,52
2017,W1060,Chironomidae,Cell 84,18
2017,W1060,Damaged Organisms,Cell 84,1
2017,W1060,Zygoptera,Cell 84,1
2017,W1060,Hemiptera,Cell 84,52
2017,W1060,Other Diptera,Cell 49,1
2017,W1060,Chironomidae,Cell 49,40
2017,W1060,Hemiptera,Cell 49,55
2017,W1060,Damaged Organisms,Cell 49,3
2017,W1060,Hemiptera,Cell 39,24
2017,W1060,Chironomidae,Cell 39,22
2017,W1061,Gastropoda,Cell 63,7
2017,W1061,Zygoptera,Cell 63,1
2017,W1061,Chironomidae,Cell 63,6
2017,W1061,Coleoptera (larvae),Cell 63,1
2017,W1061,Hemiptera,Cell 63,3
2017,W1061,Chironomidae,Cell 26,18
2017,W1061,Gastropoda,Cell 26,3
2017,W1061,Zygoptera,Cell 26,3
2017,W1061,Hemiptera,Cell 26,5
2017,W1061,Oligochaeta,Cell 26,1
2017,W1061,Damaged Organisms,Cell 68,1
2017,W1061,Gastropoda,Cell 68,13
2017,W1061,Hemiptera,Cell 68,1
2017,W1061,Chironomidae,Cell 68,16
2017,W1061,Hemiptera,Cell 86,3
2017,W1061,Coleoptera (larvae),Cell 86,2
2017,W1061,Chironomidae,Cell 86,26
2017,W1061,Ephemeroptera,Cell 86,1
2017,W1061,Gastropoda,Cell 86,12
2017,W1061,Zygoptera,Cell 86,3
2017,W1061,Damaged Organisms,Cell 86,3
2017,W1061,Oligochaeta,Cell 86,1
2017,W1061,Oligochaeta,Cell 59,2
2017,W1061,Damaged Organisms,Cell 59,1
2017,W1061,Amphipoda,Cell 59,1
2017,W1061,Zygoptera,Cell 59,3
2017,W1061,Hemiptera,Cell 59,7
2017,W1061,Gastropoda,Cell 59,14
2017,W1061,Chironomidae,Cell 59,13
2017,W1061,Oligochaeta,Cell 23,2
2017,W1061,Chironomidae,Cell 23,15
2017,W1061,Coleoptera (larvae),Cell 23,3
2017,W1061,Gastropoda,Cell 23,7
2017,W1061,Zygoptera,Cell 23,4
2017,W1061,Hemiptera,Cell 23,2
2017,W1061,Chironomidae,Cell 53,24
2017,W1061,Damaged Organisms,Cell 53,1
2017,W1061,Gastropoda,Cell 53,5
2017,W1061,Zygoptera,Cell 53,4
2017,W1061,Hemiptera,Cell 53,3
2017,W1061,Trichoptera,Cell 53,1
2017,W1061,Damaged Organisms,Cell 97,2
2017,W1061,Oligochaeta,Cell 97,1
2017,W1061,Hirudinea,Cell 97,1
2017,W1061,Gastropoda,Cell 97,30
2017,W1061,Chironomidae,Cell 97,19
2017,W1061,Hemiptera,Cell 97,2
2017,W1061,Trichoptera,Cell 97,4
2017,W1061,Coleoptera (larvae),Cell 97,1
2017,W1061,Zygoptera,Cell 97,4
2017,W1061,Damaged Organisms,Cell 58,2
2017,W1061,Zygoptera,Cell 58,4
2017,W1061,Chironomidae,Cell 58,27
2017,W1061,Coleoptera (larvae),Cell 58,2
2017,W1061,Trichoptera,Cell 58,1
2017,W1061,Hemiptera,Cell 58,2
2017,W1061,Damaged Organisms,Cell 47,12
2017,W1061,Coleoptera (larvae),Cell 47,1
2017,W1061,Trichoptera,Cell 47,1
2017,W1061,Hemiptera,Cell 47,1
2017,W1061,Zygoptera,Cell 47,2
2017,W1061,Chironomidae,Cell 47,12
2017,W1086,Damaged Organisms,Cell 8,1
2017,W1086,Oligochaeta,Cell 8,1
2017,W1086,Gastropoda,Cell 8,5
2017,W1086,Bivalvia,Cell 8,1
2017,W1086,Amphipoda,Cell 8,14
2017,W1086,Ephemeroptera,Cell 8,1
2017,W1086,Anisoptera,Cell 8,1
2017,W1086,Zygoptera,Cell 8,1
2017,W1086,Coleoptera (larvae),Cell 8,1
2017,W1086,Chironomidae,Cell 8,2
2017,W1086,Chaoboridae,Cell 8,2
2017,W1086,Chironomidae,Cell 29,2
2017,W1086,Amphipoda,Cell 29,23
2017,W1086,Gastropoda,Cell 29,3
2017,W1086,Oligochaeta,Cell 29,1
2017,W1086,Damaged Organisms,Cell 29,1
2017,W1086,Chaoboridae,Cell 29,4
2017,W1086,Gastropoda,Cell 23,2
2017,W1086,Zygoptera,Cell 23,2
2017,W1086,Hemiptera,Cell 23,1
2017,W1086,Coleoptera (larvae),Cell 23,2
2017,W1086,Chironomidae,Cell 23,2
2017,W1086,Damaged Organisms,Cell 23,6
2017,W1086,Oligochaeta,Cell 23,2
2017,W1086,Amphipoda,Cell 23,21
2017,W1086,Other Diptera,Cell 33,1
2017,W1086,Ceratopogonidae,Cell 33,1
2017,W1086,Chaoboridae,Cell 33,6
2017,W1086,Chironomidae,Cell 33,2
2017,W1086,Coleoptera (larvae),Cell 33,5
2017,W1086,Zygoptera,Cell 33,1
2017,W1086,Ephemeroptera,Cell 33,1
2017,W1086,Amphipoda,Cell 33,23
2017,W1086,Damaged Organisms,Cell 33,3
2017,W1086,Hirudinea,Cell 33,1
2017,W1086,Gastropoda,Cell 33,5
2017,W1086,Chaoboridae,Cell 17,1
2017,W1086,Damaged Organisms,Cell 17,3
2017,W1086,Hirudinea,Cell 17,2
2017,W1086,Amphipoda,Cell 17,13
2017,W1086,Hemiptera,Cell 17,1
2017,W1086,Chironomidae,Cell 17,1
2017,W1086,Amphipoda,Cell 55,32
2017,W1086,Zygoptera,Cell 55,2
2017,W1086,Hemiptera,Cell 55,2
2017,W1086,Coleoptera (adults),Cell 55,1
2017,W1086,Coleoptera (larvae),Cell 55,1
2017,W1086,Chironomidae,Cell 55,3
2017,W1086,Damaged Organisms,Cell 55,12
2017,W1086,Gastropoda,Cell 55,1
2017,W1086,Damaged Organisms,Cell 25,5
2017,W1086,Gastropoda,Cell 25,1
2017,W1086,Other Diptera,Cell 25,1
2017,W1086,Chaoboridae,Cell 25,5
2017,W1086,Chironomidae,Cell 25,5
2017,W1086,Coleoptera (larvae),Cell 25,3
2017,W1086,Hemiptera,Cell 25,2
2017,W1086,Zygoptera,Cell 25,1
2017,W1086,Amphipoda,Cell 25,28
2017,W1086,Hydrachnidia,Cell 25,1
2017,W1086,Chironomidae,Cell 67,2
2017,W1086,Coleoptera (larvae),Cell 67,2
2017,W1086,Anisoptera,Cell 67,3
2017,W1086,Amphipoda,Cell 67,24
2017,W1086,Chaoboridae,Cell 67,4
2017,W1086,Gastropoda,Cell 67,4
2017,W1086,Hirudinea,Cell 67,2
2017,W1086,Damaged Organisms,Cell 67,4
2017,W1086,Hydrachnidia,Cell 67,1
2017,W1086,Damaged Organisms,Cell 85,6
2017,W1086,Chaoboridae,Cell 85,1
2017,W1086,Chironomidae,Cell 85,6
2017,W1086,Coleoptera (larvae),Cell 85,5
2017,W1086,Zygoptera,Cell 85,2
2017,W1086,Ephemeroptera,Cell 85,1
2017,W1086,Amphipoda,Cell 85,24
2017,W1086,Hydrachnidia,Cell 85,1
2017,W1086,Gastropoda,Cell 85,3
2017,W1086,Oligochaeta,Cell 85,2
2017,W1086,Damaged Organisms,Cell 81,5
2017,W1086,Chironomidae,Cell 81,4
2017,W1086,Coleoptera (larvae),Cell 81,3
2017,W1086,Hemiptera,Cell 81,1
2017,W1086,Ephemeroptera,Cell 81,1
2017,W1086,Chaoboridae,Cell 81,1
2017,W1086,Hydrachnidia,Cell 81,2
2017,W1086,Gastropoda,Cell 81,2
2017,W1086,Hirudinea,Cell 81,1
2017,W1086,Oligochaeta,Cell 81,2
2017,W1086,Amphipoda,Cell 81,31
2017,W1087,Hydrachnidia,Cell 67,1
2017,W1087,Amphipoda,Cell 67,4
2017,W1087,Hemiptera,Cell 67,1
2017,W1087,Chironomidae,Cell 67,4
2017,W1087,Hydrachnidia,Cell 86,1
2017,W1087,Amphipoda,Cell 86,8
2017,W1087,Oligochaeta,Cell 10,1
2017,W1087,Hydrachnidia,Cell 10,1
2017,W1087,Amphipoda,Cell 10,4
2017,W1087,Hemiptera,Cell 10,4
2017,W1087,Damaged Organisms,Cell 71,1
2017,W1087,Chironomidae,Cell 71,1
2017,W1087,Ceratopogonidae,Cell 71,1
2017,W1087,Oligochaeta,Cell 4,2
2017,W1087,Hydrachnidia,Cell 4,4
2017,W1087,Amphipoda,Cell 4,3
2017,W1087,Hemiptera,Cell 4,7
2017,W1087,Damaged Organisms,Cell 44,1
2017,W1087,Amphipoda,Cell 44,5
2017,W1087,Hemiptera,Cell 44,1
2017,W1087,Chironomidae,Cell 44,2
2017,W1087,Ceratopogonidae,Cell 44,1
2017,W1087,Amphipoda,Cell 73,1
2017,W1087,Hemiptera,Cell 73,1
2017,W1087,Amphipoda,Cell 85,2
2017,W1087,Hemiptera,Cell 85,1
2017,W1087,Gastropoda,Cell 76,1
2017,W1087,Hydrachnidia,Cell 76,1
2017,W1087,Amphipoda,Cell 76,3
2017,W1087,Chironomidae,Cell 76,1
2017,W1087,Oligochaeta,Cell 13,1
2017,W1087,Amphipoda,Cell 13,8
2017,W1087,Hemiptera,Cell 13,2
2017,W1087,Chironomidae,Cell 13,2
2017,W1087,Amphipoda,Cell 90,7
2017,W1087,Hemiptera,Cell 90,3
2017,W1087,Amphipoda,Cell 33,7
2017,W1087,Hemiptera,Cell 33,1
2017,W1087,Chironomidae,Cell 33,3
2017,W1087,Amphipoda,Cell 32,7
2017,W1087,Chironomidae,Cell 32,1
2017,W1087,Amphipoda,Cell 6,6
2017,W1087,Ephemeroptera,Cell 6,1
2017,W1087,Hemiptera,Cell 6,2
2017,W1087,Hydrachnidia,Cell 47,1
2017,W1087,Amphipoda,Cell 47,6
2017,W1087,Hemiptera,Cell 47,3
2017,W1087,Chironomidae,Cell 47,3
2017,W1087,Amphipoda,Cell 97,2
2017,W1087,Ephemeroptera,Cell 97,1
2017,W1087,Hemiptera,Cell 97,1
2017,W1087,Chaoboridae,Cell 97,1
2017,W1087,Hydrachnidia,Cell 53,1
2017,W1087,Amphipoda,Cell 53,4
2017,W1087,Hemiptera,Cell 53,2
2017,W1087,Chironomidae,Cell 53,1
2017,W1087,Chaoboridae,Cell 53,1
2017,W1087,Amphipoda,Cell 26,7
2017,W1087,Hemiptera,Cell 26,3
2017,W1087,Amphipoda,Cell 100,3
2017,W1087,Hemiptera,Cell 100,1
2017,W1087,Chironomidae,Cell 100,1
2017,W1087,Amphipoda,Cell 74,1
2017,W1087,Hemiptera,Cell 74,1
2017,W1087,Amphipoda,Cell 92,1
2017,W1087,Chironomidae,Cell 92,1
2017,W1087,Amphipoda,Cell 25,3
2017,W1087,Hemiptera,Cell 25,2
2017,W1087,Chironomidae,Cell 25,1
2017,W1087,Amphipoda,Cell 31,2
2017,W1087,Hemiptera,Cell 31,1
2017,W1087,Amphipoda,Cell 20,11
2017,W1087,Hemiptera,Cell 20,4
2017,W1087,Chironomidae,Cell 20,4
2017,W1087,Gastropoda,Cell 34,1
2017,W1087,Amphipoda,Cell 34,2
2017,W1087,Hemiptera,Cell 34,2
2017,W1087,Chironomidae,Cell 34,1
2017,W1087,Amphipoda,Cell 3,4
2017,W1087,Hemiptera,Cell 3,2
2017,W1087,Chironomidae,Cell 3,1
2017,W1087,Ceratopogonidae,Cell 3,1
2017,W1087,Hydrachnidia,Cell 52,1
2017,W1087,Amphipoda,Cell 52,4
2017,W1087,Amphipoda,Cell 2,2
2017,W1087,Hemiptera,Cell 2,5
2017,W1087,Chironomidae,Cell 2,2
2017,W1087,Damaged Organisms,Cell 18,1
2017,W1087,Oligochaeta,Cell 18,1
2017,W1087,Amphipoda,Cell 18,5
2017,W1087,Hemiptera,Cell 18,3
2017,W1087,Chironomidae,Cell 18,2
2017,W1087,Amphipoda,Cell 75,1
2017,W1087,Hemiptera,Cell 75,1
2017,W1087,Chironomidae,Cell 75,2
2017,W1087,Amphipoda,Cell 65,2
2017,W1087,Chironomidae,Cell 65,2
2017,W1087,Hemiptera,Cell 65,3
2017,W1087,Amphipoda,Cell 21,3
2017,W1087,Hemiptera,Cell 21,3
2017,W1087,Amphipoda,Cell 5,8
2017,W1087,Hemiptera,Cell 5,1
2017,W1087,Chaoboridae,Cell 29,1
2017,W1087,Amphipoda,Cell 29,4
2017,W1087,Chironomidae,Cell 29,1
2017,W1087,Hemiptera,Cell 29,1
2017,W1087,Hemiptera,Cell 95,2
2017,W1087,Chironomidae,Cell 95,1
2017,W1087,Ceratopogonidae,Cell 36,1
2017,W1087,Chironomidae,Cell 36,1
2017,W1087,Hemiptera,Cell 36,2
2017,W1087,Ephemeroptera,Cell 36,1
2017,W1087,Amphipoda,Cell 36,6
2017,W1087,Chaoboridae,Cell 43,1
2017,W1087,Ceratopogonidae,Cell 43,1
2017,W1087,Amphipoda,Cell 43,3
2017,W1087,Damaged Organisms,Cell 43,1
2017,W1087,Hemiptera,Cell 66,2
2017,W1087,Amphipoda,Cell 66,1
2017,W1087,Oligochaeta,Cell 66,1
2017,W1087,Hemiptera,Cell 27,5
2017,W1087,Chironomidae,Cell 27,2
2017,W1087,Amphipoda,Cell 27,7
2017,W1087,Ephemeroptera,Cell 14,2
2017,W1087,Hemiptera,Cell 14,3
2017,W1087,Chironomidae,Cell 14,2
2017,W1087,Amphipoda,Cell 14,9
2017,W1087,Hydrachnidia,Cell 14,2
2017,W1087,Damaged Organisms,Cell 14,1
2017,W1087,Ceratopogonidae,Cell 98,1
2017,W1087,Chironomidae,Cell 98,3
2017,W1087,Hemiptera,Cell 98,3
2017,W1087,Amphipoda,Cell 98,7
2017,W1087,Chironomidae,Cell 69,1
2017,W1087,Amphipoda,Cell 69,3
2017,W1087,Amphipoda,Cell 16,4
2017,W1087,Hemiptera,Cell 16,2
2017,W1087,Ephemeroptera,Cell 16,1
2017,W1087,Chironomidae,Cell 16,1
2017,W1087,Amphipoda,Cell 57,8
2017,W1087,Hirudinea,Cell 57,1
2017,W1087,Chironomidae,Cell 57,1
2017,W1087,Hemiptera,Cell 57,3
2017,W1088,Damaged Organisms,Cell 33,2
2017,W1088,Oligochaeta,Cell 33,4
2017,W1088,Chaoboridae,Cell 33,2
2017,W1088,Chironomidae,Cell 33,18
2017,W1088,Coleoptera (larvae),Cell 33,8
2017,W1088,Hemiptera,Cell 33,9
2017,W1088,Zygoptera,Cell 33,15
2017,W1088,Amphipoda,Cell 33,14
2017,W1088,Hydrachnidia,Cell 33,1
2017,W1088,Damaged Organisms,Cell 76,2
2017,W1088,Chironomidae,Cell 76,7
2017,W1088,Hemiptera,Cell 76,5
2017,W1088,Zygoptera,Cell 76,3
2017,W1088,Chaoboridae,Cell 76,1
2017,W1088,Amphipoda,Cell 76,4
2017,W1088,Gastropoda,Cell 76,1
2017,W1088,Oligochaeta,Cell 76,2
2017,W1088,Ephemeroptera,Cell 76,4
2017,W1088,Amphipoda,Cell 15,18
2017,W1088,Ephemeroptera,Cell 15,1
2017,W1088,Zygoptera,Cell 15,8
2017,W1088,Damaged Organisms,Cell 15,2
2017,W1088,Hemiptera,Cell 15,10
2017,W1088,Coleoptera (adults),Cell 15,1
2017,W1088,Chironomidae,Cell 15,15
2017,W1088,Tipulidae,Cell 15,1
2017,W1088,Oligochaeta,Cell 15,4
2017,W1088,Gastropoda,Cell 15,8
2017,W1088,Damaged Organisms,Cell 87,5
2017,W1088,Chironomidae,Cell 87,7
2017,W1088,Coleoptera (larvae),Cell 87,2
2017,W1088,Hemiptera,Cell 87,5
2017,W1088,Zygoptera,Cell 87,4
2017,W1088,Amphipoda,Cell 87,11
2017,W1088,Hydrachnidia,Cell 87,1
2017,W1088,Gastropoda,Cell 87,3
2017,W1088,Oligochaeta,Cell 87,3
2017,W1088,Ephemeroptera,Cell 32,2
2017,W1088,Amphipoda,Cell 32,7
2017,W1088,Gastropoda,Cell 32,2
2017,W1088,Oligochaeta,Cell 32,3
2017,W1088,Hemiptera,Cell 32,4
2017,W1088,Zygoptera,Cell 32,2
2017,W1088,Coleoptera (larvae),Cell 32,1
2017,W1088,Chironomidae,Cell 32,14
2017,W1088,Oligochaeta,Cell 89,1
2017,W1088,Chironomidae,Cell 89,13
2017,W1088,Coleoptera (larvae),Cell 89,4
2017,W1088,Hemiptera,Cell 89,3
2017,W1088,Zygoptera,Cell 89,8
2017,W1088,Ephemeroptera,Cell 89,2
2017,W1088,Amphipoda,Cell 89,11
2017,W1088,Gastropoda,Cell 89,6
2017,W1088,Damaged Organisms,Cell 89,4
2017,W1088,Chironomidae,Cell 20,28
2017,W1088,Damaged Organisms,Cell 20,7
2017,W1088,Oligochaeta,Cell 20,6
2017,W1088,Gastropoda,Cell 20,17
2017,W1088,Coleoptera (larvae),Cell 20,2
2017,W1088,Coleoptera (adults),Cell 20,1
2017,W1088,Chaoboridae,Cell 20,1
2017,W1088,Zygoptera,Cell 20,14
2017,W1088,Ephemeroptera,Cell 20,6
2017,W1088,Amphipoda,Cell 20,29
2017,W1088,Tipulidae,Cell 20,1
2017,W1088,Hydrachnidia,Cell 20,4
2017,W1088,Hemiptera,Cell 20,11
2017,W1119,Damaged Organisms,Cell 30,2
2017,W1119,Amphipoda,Cell 30,7
2017,W1119,Gastropoda,Cell 30,1
2017,W1119,Damaged Organisms,Cell 87,2
2017,W1119,Amphipoda,Cell 87,17
2017,W1119,Amphipoda,Cell 96,10
2017,W1119,Amphipoda,Cell 3,22
2017,W1119,Amphipoda,Cell 69,6
2017,W1119,Amphipoda,Cell 75,14
2017,W1119,Amphipoda,Cell 91,12
