Rotation,ABMI Site,Year,Field Date,Field Crew Member(s),Identification Date,Identification Analyst,Coarse Group,Coarse Group Count,Proportion of Marchant Box Cells Counted
Rotation 2,1575,2015,29-Jun-15,RBU,21-Aug-15,JAD2,Lepidoptera,0,36
Rotation 2,1575,2015,29-Jun-15,RBU,21-Aug-15,JAD2,Megaloptera,0,36
Rotation 2,1575,2015,29-Jun-15,RBU,21-Aug-15,JAD2,Oligochaeta,15,36
Rotation 2,1575,2015,29-Jun-15,RBU,21-Aug-15,JAD2,Other Diptera,0,36
Rotation 2,1575,2015,29-Jun-15,RBU,21-Aug-15,JAD2,Plecoptera,0,36
Rotation 2,1575,2015,29-Jun-15,RBU,21-Aug-15,JAD2,Simulidae,0,36
Rotation 2,1575,2015,29-Jun-15,RBU,21-Aug-15,JAD2,Tabanidae,0,36
Rotation 2,1575,2015,29-Jun-15,RBU,21-Aug-15,JAD2,Tipulidae,0,36
Rotation 2,1575,2015,29-Jun-15,RBU,21-Aug-15,JAD2,Trichoptera,0,36
Rotation 2,1575,2015,29-Jun-15,RBU,21-Aug-15,JAD2,Zygoptera,1,36
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Amphipoda,95,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Anisoptera,0,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Bivalvia,0,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Ceratopogonidae,0,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Chaoboridae,0,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Chironomidae,97,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Coleoptera (adults),2,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Coleoptera (larvae),0,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Culicidae,0,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Decapoda,0,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Ephemeroptera,2,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Gastropoda,1,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Hemiptera,22,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Hirudinea,0,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Hydrachnida,6,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Isopoda,0,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Lepidoptera,0,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Megaloptera,0,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Oligochaeta,1,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Other Diptera,0,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Plecoptera,0,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Simulidae,0,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Tabanidae,0,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Tipulidae,0,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Trichoptera,47,29
Rotation 2,1591,2015,7-Jul-15,RBU,24-Aug-15,KVA2,Zygoptera,87,29
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Amphipoda,22,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Anisoptera,0,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Bivalvia,0,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Ceratopogonidae,0,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Chaoboridae,0,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Chironomidae,122,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Coleoptera (adults),1,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Coleoptera (larvae),2,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Culicidae,0,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Decapoda,0,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Ephemeroptera,117,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Gastropoda,1,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Hemiptera,10,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Hirudinea,0,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Hydrachnida,2,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Isopoda,0,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Lepidoptera,0,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Megaloptera,0,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Oligochaeta,112,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Other Diptera,0,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Plecoptera,0,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Simulidae,0,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Tabanidae,0,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Tipulidae,0,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Trichoptera,0,6
Rotation 2,1601,2015,6-Jul-15,RHO2,13-Aug-15,RHO2,Zygoptera,28,6
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Amphipoda,94,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Anisoptera,0,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Bivalvia,0,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Ceratopogonidae,0,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Chaoboridae,4,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Chironomidae,5,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Coleoptera (adults),0,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Coleoptera (larvae),6,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Culicidae,0,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Decapoda,0,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Ephemeroptera,85,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Gastropoda,5,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Hemiptera,12,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Hirudinea,2,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Hydrachnida,7,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Isopoda,0,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Lepidoptera,0,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Megaloptera,0,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Oligochaeta,1,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Other Diptera,0,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Plecoptera,0,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Simulidae,0,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Tabanidae,0,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Tipulidae,0,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Trichoptera,0,5
Rotation 2,1602,2015,7-Jul-15,RHO2,11-Aug-15,JLO,Zygoptera,134,5
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Amphipoda,145,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Anisoptera,0,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Bivalvia,0,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Ceratopogonidae,0,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Chaoboridae,2,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Chironomidae,3,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Coleoptera (adults),1,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Coleoptera (larvae),2,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Culicidae,0,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Decapoda,0,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Ephemeroptera,46,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Gastropoda,0,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Hemiptera,8,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Hirudinea,0,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Hydrachnida,1,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Isopoda,0,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Lepidoptera,0,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Megaloptera,0,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Oligochaeta,0,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Other Diptera,0,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Plecoptera,0,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Simulidae,0,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Tabanidae,0,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Tipulidae,0,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Trichoptera,1,9
Rotation 2,1618,2015,9-Jul-15,RHO2,13-Aug-15,JGO2,Zygoptera,157,9
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Amphipoda,19,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Anisoptera,1,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Bivalvia,0,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Ceratopogonidae,0,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Chaoboridae,2,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Chironomidae,14,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Coleoptera (adults),0,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Coleoptera (larvae),1,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Culicidae,0,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Decapoda,0,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Ephemeroptera,61,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Gastropoda,0,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Hemiptera,23,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Hirudinea,0,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Hydrachnida,42,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Isopoda,0,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Lepidoptera,0,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Megaloptera,0,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Oligochaeta,0,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Other Diptera,0,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Plecoptera,0,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Simulidae,0,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Tabanidae,0,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Tipulidae,0,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Trichoptera,8,100
Rotation 2,1620,2015,10-Jul-15,RHO2,12-Aug-15,JGO2,Zygoptera,15,100
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Amphipoda,23,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Anisoptera,0,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Bivalvia,0,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Ceratopogonidae,0,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Chaoboridae,141,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Chironomidae,26,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Coleoptera (adults),2,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Coleoptera (larvae),4,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Culicidae,0,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Decapoda,0,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Ephemeroptera,7,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Gastropoda,42,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Hemiptera,7,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Hirudinea,1,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Hydrachnida,9,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Isopoda,0,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Lepidoptera,0,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Megaloptera,0,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Oligochaeta,2,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Other Diptera,0,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Plecoptera,0,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Simulidae,0,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Tabanidae,0,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Tipulidae,0,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Trichoptera,0,14
Rotation 2,1635,2015,11-Jul-15,RHO2,19-Aug-15,JCR,Zygoptera,87,14
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Amphipoda,146,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Anisoptera,0,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Bivalvia,0,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Ceratopogonidae,19,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Chaoboridae,36,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Chironomidae,52,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Coleoptera (adults),1,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Coleoptera (larvae),4,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Culicidae,0,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Decapoda,0,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Ephemeroptera,0,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Gastropoda,24,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Hemiptera,20,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Hirudinea,3,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Hydrachnida,26,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Isopoda,0,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Lepidoptera,0,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Megaloptera,0,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Oligochaeta,33,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Other Diptera,0,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Plecoptera,0,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Simulidae,0,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Tabanidae,0,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Tipulidae,0,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Trichoptera,0,7
Rotation 2,1636,2015,12-Jul-15,RHO2,18-Aug-15,RHO2,Zygoptera,4,7
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Amphipoda,142,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Anisoptera,0,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Bivalvia,0,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Ceratopogonidae,0,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Chaoboridae,1,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Chironomidae,25,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Coleoptera (adults),0,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Coleoptera (larvae),4,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Culicidae,0,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Decapoda,0,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Ephemeroptera,33,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Gastropoda,50,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Hemiptera,18,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Hirudinea,0,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Hydrachnida,2,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Isopoda,0,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Lepidoptera,0,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Megaloptera,0,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Oligochaeta,0,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Other Diptera,0,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Plecoptera,0,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Simulidae,0,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Tabanidae,0,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Tipulidae,0,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Trichoptera,1,4
Rotation 2,1637,2015,13-Jul-15,RHO2,6-Aug-15,JGO2,Zygoptera,103,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Amphipoda,98,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Anisoptera,0,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Bivalvia,26,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Ceratopogonidae,2,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Chaoboridae,132,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Chironomidae,82,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Coleoptera (adults),0,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Coleoptera (larvae),1,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Culicidae,0,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Decapoda,0,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Ephemeroptera,0,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Gastropoda,0,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Hemiptera,9,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Hirudinea,5,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Hydrachnida,2,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Isopoda,0,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Lepidoptera,0,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Megaloptera,0,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Oligochaeta,3,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Other Diptera,0,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Plecoptera,0,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Simulidae,0,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Tabanidae,0,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Tipulidae,0,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Trichoptera,0,4
Rotation 1,618B,2015,5-Jul-15,JGI,14-Aug-15,RHO2,Zygoptera,1,4
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Amphipoda,219,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Anisoptera,0,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Bivalvia,0,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Ceratopogonidae,0,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Chaoboridae,3,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Chironomidae,48,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Coleoptera (adults),0,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Coleoptera (larvae),1,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Culicidae,0,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Decapoda,0,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Ephemeroptera,0,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Gastropoda,61,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Hemiptera,6,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Hirudinea,2,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Hydrachnida,4,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Isopoda,0,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Lepidoptera,0,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Megaloptera,0,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Oligochaeta,53,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Other Diptera,0,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Plecoptera,0,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Simulidae,0,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Tabanidae,0,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Tipulidae,0,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Trichoptera,2,7
Rotation 1,648B,2015,7-Jul-15,BNO,10-Sep-15,CTE,Zygoptera,2,7
Rotation 1,1023B,2015,25-Jul-15,JBU,4-Aug-15,JGI,Amphipoda,307,3
Rotation 1,1023B,2015,25-Jul-15,JBU,4-Aug-15,JGI,Anisoptera,0,3
Rotation 1,1023B,2015,25-Jul-15,JBU,4-Aug-15,JGI,Bivalvia,0,3
Rotation 1,1023B,2015,25-Jul-15,JBU,4-Aug-15,JGI,Ceratopogonidae,0,3
Rotation 1,1023B,2015,25-Jul-15,JBU,4-Aug-15,JGI,Chaoboridae,1,3
Rotation 1,1023B,2015,25-Jul-15,JBU,4-Aug-15,JGI,Chironomidae,3,3
Rotation 1,1023B,2015,25-Jul-15,JBU,4-Aug-15,JGI,Coleoptera (adults),2,3
Rotation 1,1023B,2015,25-Jul-15,JBU,4-Aug-15,JGI,Coleoptera (larvae),0,3
Rotation 1,1023B,2015,25-Jul-15,JBU,4-Aug-15,JGI,Culicidae,0,3
