Row,Target_Group,Coarse_Group,Phylum,Class,Order,Family,Subfamily,Genus,Species,Final_ID_portal,Final_ID,Scientific_Name,Rank,Scientific_Name_Analysis,Analysis_Name,Analysis_Mode,Analysis_Grouping,Analysis_Rank,Distribution_Method,Feeding_Group,Feeding_mode,Conductivity_Sensitivity,DO2_Sensitivity,DOC_Sensitivity,pH_High_Sensitivity,pH_Low_Sensitivity,TN_Sensitivity,TP_Sensitivity,Notes
565,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Haliplidae,VNA,Haliplus,apicalis,Haliplus apicalis,Haliplus apicalis,Haliplus apicalis,Species,Haliplus apicalis,Haliplus.apicalis,Abundance,Haliplus.apicalis,Species,VNA,Piercer,macrophytes,6,6,9,6,10,5,5,
566,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Haliplidae,VNA,Haliplus,canadensis,Haliplus canadensis,Haliplus canadensis,Haliplus canadensis,Species,Haliplus canadensis,Haliplus.canadensis,Abundance,Haliplus.canadensis,Species,VNA,Piercer,macrophytes,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
567,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Haliplidae,VNA,Haliplus,cribrarius,Haliplus cribrarius,Haliplus cribrarius,Haliplus cribrarius,Species,Haliplus cribrarius,Haliplus.cribrarius,Abundance,Haliplus.cribrarius,Species,VNA,Piercer,macrophytes,10,6,10,9,7,9,9,
568,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Haliplidae,VNA,Haliplus,immaculicollis,Haliplus immaculicollis,Haliplus immaculicollis,Haliplus immaculicollis,Species,Haliplus immaculicollis,Haliplus.immaculicollis,Abundance,Haliplus.immaculicollis,Species,VNA,Piercer,macrophytes,8,5,10,8,10,8,6,
569,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Haliplidae,VNA,Haliplus,leechi,Haliplus leechi,Haliplus leechi,Haliplus leechi,Species,Haliplus leechi,Haliplus.leechi,Abundance,Haliplus.leechi,Species,VNA,Piercer,macrophytes,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
570,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Haliplidae,VNA,Haliplus,sp.,Haliplus,Haliplus sp.,Haliplus sp.,Genus,Haliplus sp.,Haliplus.sp.,Abundance,Distribute.to.Children,,DPAC-SG,Piercer,macrophytes,7,5,9,7,10,6,5,response to water PChem differs between species
571,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Haliplidae,VNA,Haliplus,stagninus,Haliplus stagninus,Haliplus stagninus,Haliplus stagninus,Species,Haliplus stagninus,Haliplus.stagninus,Abundance,Haliplus.stagninus,Species,VNA,Piercer,macrophytes,6,7,9,6,10,5,5,
572,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Haliplidae,VNA,Haliplus,strigatus,Haliplus strigatus,Haliplus apicalis,Haliplus apicalis,Species,Haliplus apicalis,Haliplus.apicalis,Abundance,Haliplus.apicalis,Species,VNA,Piercer,macrophytes,6,6,9,6,10,5,5,
573,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Haliplidae,VNA,Peltodytes,edentulus,Peltodytes edentulus,Peltodytes edentulus,Peltodytes edentulus,Species,Peltodytes edentulus,Peltodytes.edentulus,Abundance,Peltodytes.sp.,Genus,VNA,Piercer,macrophytes,8,6,9,8,10,8,6,
574,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Haliplidae,VNA,Peltodytes,sp.,Peltodytes,Peltodytes sp.,Peltodytes sp.,Genus,Peltodytes sp.,Peltodytes.sp.,Abundance,Peltodytes.sp.,Genus,VNA,Piercer,macrophytes,8,6,9,8,10,8,6,
575,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Haliplidae,VNA,Peltodytes,tortulosus,Peltodytes tortulosus,Peltodytes tortulosus,Peltodytes tortulosus,Species,Peltodytes tortulosus,Peltodytes.tortulosus,Abundance,Peltodytes.sp.,Genus,VNA,Piercer,macrophytes,8,6,9,8,10,8,6,
576,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Helophoridae,UID,UID,UID,Helophoridae UID,Helophoridae UID,Helophoridae UID,Family,Helophoridae UID,Helophoridae.UID,Presence,Helophorus.sp.,Genus,VNA,Shreder,herbivore,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
577,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Helophoridae,VNA,Helophorus,eclectus,Helophorus eclectus,Helophorus eclectus,Helophorus eclectus,Species,Helophorus eclectus,Helophorus.eclectus,Presence,Helophorus.sp.,Genus,VNA,Shreder,herbivore,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
578,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Helophoridae,VNA,Helophorus,linearoides,Helophorus linearoides,Helophorus linearoides,Helophorus linearoides,Species,Helophorus linearoides,Helophorus.linearoides,Presence,Helophorus.sp.,Genus,VNA,Shreder,herbivore,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
579,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Helophoridae,VNA,Helophorus,orientalis,Helophorus orientalis,Helophorus orientalis,Helophorus orientalis,Species,Helophorus orientalis,Helophorus.orientalis,Presence,Helophorus.sp.,Genus,VNA,Shreder,herbivore,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
580,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Helophoridae,VNA,Helophorus,sempervarians,Helophorus sempervarians,Helophorus sempervarians,Helophorus sempervarians,Species,Helophorus sempervarians,Helophorus.sempervarians,Presence,Helophorus.sp.,Genus,VNA,Shreder,herbivore,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
581,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Helophoridae,VNA,Helophorus,sp.,Helophorus,Helophorus sp.,Helophorus sp.,Genus,Helophorus sp.,Helophorus.sp.,Presence,Helophorus.sp.,Genus,VNA,Shreder,herbivore,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
582,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydraenidae,Hydraeninae,Limnebius,sp.,Limnebius,Limnebius sp.,Limnebius sp.,Genus,Limnebius sp.,Limnebius.sp.,Presence,Limnebius.sp.,Genus,VNA,Predator,engulfer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
583,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydraenidae,Ochthebiinae,Ochthebius,lineatus,Ochthebius lineatus,Ochthebius lineatus,Ochthebius lineatus,Species,Ochthebius lineatus,Ochthebius.lineatus,Presence,Ochthebius.sp.,Genus,VNA,Predator,engulfer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
584,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydraenidae,Ochthebiinae,Ochthebius,sp.,Ochthebius,Ochthebius sp.,Ochthebius sp.,Genus,Ochthebius sp.,Ochthebius.sp.,Presence,Ochthebius.sp.,Genus,VNA,Predator,engulfer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
585,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydraenidae,UID,UID,UID,Hydraneidae UID,Hydraneidae UID,Hydraneidae UID,Family,Hydraneidae UID,Hydraneidae.UID,Presence,Distribute.to.Children,,DPAC-SG,Predator,engulfer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
586,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrochidae,UID,UID,UID,Hydrochidae UID,Hydrochidae UID,Hydrochidae UID,Family,Hydrochidae UID,Hydrochidae.UID,Presence,Hydrochidae,Family,VNA,Shreder,herbivore,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
587,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrochidae,VNA,Hydrochus,sp.,Hydrochus,Hydrochus sp.,Hydrochus sp.,Genus,Hydrochus sp.,Hydrochus.sp.,Presence,Hydrochidae,Family,VNA,Shreder,herbivore,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
588,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Anacaena,sp.,Anacaena,Anacaena sp.,Anacaena sp.,Genus,Anacaena sp.,Anacaena.sp.,Presence,Anacaena.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
589,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Berosus,sp.,Berosus,Berosus sp.,Berosus sp.,Genus,Berosus sp.,Berosus.sp.,Presence,Berosus.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
590,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Berosus,stylifer,Berosus stylifer,Berosus stylifer,Berosus stylifer,Species,Berosus stylifer,Berosus.stylifer,Presence,Berosus.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
591,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Cymbiodyta,sp.,Cymbiodyta,Cymbiodyta sp.,Cymbiodyta sp.,Genus,Cymbiodyta sp.,Cymbiodyta.sp.,Presence,Cymbiodyta.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
592,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Enochrus,diffusus,Enochrus diffusus,Enochrus diffusus,Enochrus diffusus,Species,Enochrus diffusus,Enochrus.diffusus,Presence,Enochrus.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
593,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Enochrus,hamiltoni,Enochrus hamiltoni,Enochrus hamiltoni,Enochrus hamiltoni,Species,Enochrus hamiltoni,Enochrus.hamiltoni,Presence,Enochrus.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
594,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Enochrus,sp.,Enochrus,Enochrus sp.,Enochrus sp.,Genus,Enochrus sp.,Enochrus.sp.,Presence,Enochrus.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
595,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Hydrobius,fuscipes,Hydrobius fuscipes,Hydrobius fuscipes,Hydrobius fuscipes,Species,Hydrobius fuscipes,Hydrobius.fuscipes,Presence,Hydrobius.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
596,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Hydrobius,sp.,Hydrobius,Hydrobius/Limnohydrobius,Hydrobius/Limnohydrobius ,Complex,Hydrobius/Limnohydrobius ,Hydrobius.Limnohydrobius,Presence,Hydrobius.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
597,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Hydrobius/Limnohydrobius,VNA,Hydrobius/Limnohydrobius,Hydrobius/Limnohydrobius,Hydrobius/Limnohydrobius ,Complex,Hydrobius/Limnohydrobius ,Hydrobius.Limnohydrobius,Presence,Hydrobius.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
598,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Hydrochara,sp.,Hydrochara,Hydrochara sp.,Hydrochara sp.,Genus,Hydrochara sp.,Hydrochara.sp.,Presence,Hydrochara.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
599,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Hydrophilus,sp.,Hydrophilus,Hydrophilus sp.,Hydrophilus sp.,Genus,Hydrophilus sp.,Hydrophilus.sp.,Presence,Hydrophilus.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
600,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Laccobius,sp.,Laccobius,Laccobius sp.,Laccobius sp.,Genus,Laccobius sp.,Laccobius.sp.,Presence,Laccobius.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
601,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Paracymus,sp.,Paracymus,Paracymus sp.,Paracymus sp.,Genus,Paracymus sp.,Paracymus.sp.,Presence,Paracymus.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
602,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Tropisternus,lateralis marginatus,Tropisternus lateralis marginatus,Tropisternus lateralis marginatus,Tropisternus lateralis marginatus,Subspecies,Tropisternus lateralis marginatus,Tropisternus.lateralis.marginatus,Presence,Tropisternus.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
603,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Hydrophilinae,Tropisternus,sp.,Tropisternus,Tropisternus sp.,Tropisternus sp.,Genus,Tropisternus sp.,Tropisternus.sp.,Presence,Tropisternus.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
604,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Sphaeridiinae,Cercyon,sp.,Cercyon,Cercyon sp.,Cercyon sp.,Genus,Cercyon sp.,Cercyon.sp.,Presence,Cercyon.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
605,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,Sphaeridiinae,Cercyon,sp.,Cercyon sp.,Cercyon sp.,Cercyon sp.,Genus,Cercyon sp.,Cercyon.sp.,Presence,Cercyon.sp.,Genus,VNA,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
606,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Hydrophilidae,UID,UID,UID,Hydrophilidae UID,Hydrophilidae UID,Hydrophilidae UID,Family,Hydrophilidae UID,Hydrophilidae.UID,Presence,Distribute.to.Children,,DPAC-SG,Variable,variable,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
607,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Lampyridae,UID,UID,UID,Lampyridae,Lampyridae UID,Lampyridae UID,Family,Do not analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,VNA,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,terrestrial
608,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Scirtidae,UID,UID,UID,Scirtidae UID,Scirtidae UID,Scirtidae UID,Family,Scirtidae UID,Scirtidae.UID,Presence,Scirtidae,Family,VNA,Collector,gatherer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
609,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Scirtidae,VNA,Cyphon,sp.,Cyphon,Cyphon sp.,Cyphon sp.,Genus,Cyphon sp.,Cyphon.sp.,Presence,Cyphon.sp.,Genus,VNA,Collector,gatherer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
610,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,Staphylinidae,UID,UID,UID,Staphylinidae UID,Staphylinidae UID,Staphylinidae UID,Family,Do not analyze,Do.not.analyze,Do not analyze,Do.not.analyze,Do.not.analyze,VNA,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,terrestrial
611,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,UID,UID,UID,UID,UID terrestrial,Coleoptera UID terrestrial,Coleoptera UID terrestrial,Coarse_Group,Do not analyze,Do.not.analyze,Do not analyze,Do.not.analyze,Do.not.analyze,VNA,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,terrestrial
612,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,UID,UID,UID,UID,Coleoptera UID,Coleoptera UID,Coleoptera UID,Coarse_Group,Coleoptera UID,Coleoptera.UID,Do not analyze,Do.not.analyze,Do.not.analyze,VNA,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,
613,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,UID,VNA,UID,UID,Coleoptera (adult) UID,Coleoptera UID,Coleoptera UID,Coarse_Group,Coleoptera UID,Coleoptera.UID,Do not analyze,Do.not.analyze,Do.not.analyze,VNA,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,
614,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,UID,VNA,UID,UID,Coleoptera (larva) UID,Coleoptera UID,Coleoptera UID,Coarse_Group,Coleoptera UID,Coleoptera.UID,Do not analyze,Do.not.analyze,Do.not.analyze,VNA,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,
615,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,UID,VNA,UID,UID,Coleoptera (adults) UID,Coleoptera UID,Coleoptera UID,Coarse_Group,Coleoptera UID,Coleoptera.UID,Do not analyze,Do.not.analyze,Do.not.analyze,VNA,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,
616,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,UID,VNA,UID,UID,Coleoptera (larvae) UID,Coleoptera UID,Coleoptera UID,Coarse_Group,Coleoptera UID,Coleoptera.UID,Do not analyze,Do.not.analyze,Do.not.analyze,VNA,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,
617,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,SNI,SNI,SNI,SNI,Coleoptera (adults) SNI,Coleoptera (adults) SNI,Coleoptera (adults) SNI,Coarse_Group,Do not analyze,Do.not.analyze,Do not analyze,Do.not.analyze,Do.not.analyze,VNA,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,
618,Target,Coleoptera,Arthropoda,Insecta,Coleoptera,SNI,SNI,SNI,SNI,Coleoptera (larvae) SNI,Coleoptera (larvae) SNI,Coleoptera (larvae) SNI,Coarse_Group,Do not analyze,Do.not.analyze,Do not analyze,Do.not.analyze,Do.not.analyze,VNA,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,Do.not.analyze,
619,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Baetidae,VNA,Baetis,sp.,Baetis,Baetis sp.,Baetis sp.,Genus,Baetis sp.,Baetis.sp.,Presence,Baetis.sp.,Genus,VNA,Collector,gatherer,8,4,10,8,9,8,6,
620,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Ameletidae,VNA,Ameletus,sp.,Ameletus,Ameletus sp.,Ameletus sp.,Genus,Ameletus sp.,Ameletus.sp.,Presence,Ameletus.sp.,Genus,VNA,Collector,gatherer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
621,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Ameletidae,VNA,Ameletus,sp.,Ameletus sp.,Ameletus sp.,Ameletus sp.,Genus,Ameletus sp.,Ameletus.sp.,Presence,Ameletus.sp.,Genus,VNA,Collector,gatherer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
622,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Baetidae,VNA,Callibaetis,pallidus,Callibaetis pallidus,Callibaetis pallidus,Callibaetis pallidus,Species,Callibaetis pallidus,Callibaetis.pallidus,Abundance,Callibaetis.sp.,Genus,VNA,Collector,gatherer,8,6,9,7,10,7,5,
623,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Baetidae,VNA,Callibaetis,sp.,Callibaetis,Callibaetis sp.,Callibaetis sp.,Genus,Callibaetis sp.,Callibaetis.sp.,Abundance,Callibaetis.sp.,Genus,VNA,Collector,gatherer,8,6,9,7,10,7,5,
624,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Baetidae,VNA,Procloeon,sp.,Procloeon,Procloeon sp.,Procloeon sp.,Genus,Procloeon sp.,Procloeon.sp.,Abundance,Procloeon.sp.,Genus,VNA,Collector,gatherer,9,5,9,8,10,8,8,
625,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Baetidae,VNA,UID,UID,Baetidae UID,Baetidae UID,Baetidae UID,Family,Baetidae UID,Baetidae.UID,Abundance,Distribute.to.Children,,DPAC-SG,Collector,gatherer,7,6,9,7,10,7,5,response to water PChem differs between genera
626,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caeninae,Caenis,amica,Caenis amica,Caenis amica,Caenis amica,Species,Caenis amica,Caenis.amica,Abundance,Caenis.amica,Species,VNA,Collector,gatherer,9,4,9,8,10,8,7,
627,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caeninae,Caenis,cf. diminuta,Caenis cf. diminuta,Caenis cf. diminuta,Caenis cf. diminuta,Species,Caenis cf. diminuta,Caenis.cf.diminuta,Abundance,Caenis.cf.diminuta,Species,VNA,Collector,gatherer,9,4,9,8,10,8,7,
628,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caeninae,Caenis,diminuta cf.,Caenis diminuta cf.,Caenis cf. diminuta,Caenis cf. diminuta,Species,Caenis cf. diminuta,Caenis.cf.diminuta,Abundance,Caenis.cf.diminuta,Species,VNA,Collector,gatherer,9,4,9,8,10,8,7,
629,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caeninae,Caenis,latipennis,Caenis latipennis,Caenis latipennis,Caenis latipennis,Species,Caenis latipennis,Caenis.latipennis,Abundance,Caenis.latipennis,Species,VNA,Collector,gatherer,9,4,9,8,10,8,7,
630,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caeninae,Caenis,sp.,Caenis,Caenis sp.,Caenis sp.,Genus,Caenis sp.,Caenis.sp.,Abundance,Distribute.to.Children,,DPAC-SG,Collector,gatherer,9,4,9,8,10,8,7,
631,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caeninae,Caenis,tardata,Caenis tardata,Caenis tardata,Caenis tardata,Species,Caenis tardata,Caenis.tardata,Abundance,Caenis.tardata,Species,VNA,Collector,gatherer,9,4,9,8,10,8,7,
632,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caeninae,Caenis,youngi,Caenis youngi,Caenis youngi,Caenis youngi,Species,Caenis youngi,Caenis.youngi,Abundance,Caenis.youngi,Species,VNA,Collector,gatherer,9,4,9,8,10,8,7,
633,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Caenidae,UID,UID,UID,Caenidae UID,Caenidae UID,Caenidae UID,Family,Caenidae UID,Caenidae.UID,Abundance,Distribute.to.Children,,DPAC-SG,Collector,gatherer,9,4,9,8,10,8,7,
634,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,VNA,Paraleptophlebia,sp.,Paraleptophlebia,Paraleptophlebia sp.,Paraleptophlebia sp.,Genus,Paraleptophlebia sp.,Paraleptophlebia.sp.,Presence,Leptophlebiidae,Family,VNA,Collector,gatherer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
635,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,VNA,UID,UID,Leptophlebiidae UID,Leptophlebiidae UID,Leptophlebiidae UID,Family,Leptophlebiidae UID,Leptophlebiidae.UID,Presence,Leptophlebiidae,Family,VNA,Collector,gatherer,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
636,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Siphlonuridae,VNA,Siphlonurus,phyllis,Siphlonurus phyllis,Siphlonurus phyllis,Siphlonurus phyllis,Species,Siphlonurus phyllis,Siphlonurus.phyllis,Presence,Siphlonuridae,Family,VNA,Collector,gatherer,10,5,10,9,7,9,8,
637,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Siphlonuridae,VNA,Siphlonurus,sp.,Siphlonurus,Siphlonurus sp.,Siphlonurus sp.,Genus,Siphlonurus sp.,Siphlonurus.sp.,Presence,Siphlonuridae,Family,VNA,Collector,gatherer,10,5,10,9,7,9,8,
638,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Siphlonuridae,VNA,Siphlonurus,spectabilis,Siphlonurus spectabilis,Siphlonurus spectabilis,Siphlonurus spectabilis,Species,Siphlonurus spectabilis,Siphlonurus.spectabilis,Presence,Siphlonuridae,Family,VNA,Collector,gatherer,10,5,10,9,7,9,8,
639,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,Siphlonuridae,VNA,UID,UID,Siphlonuridae UID,Siphlonuridae UID,Siphlonuridae UID,Family,Siphlonuridae UID,Siphlonuridae.UID,Presence,Siphlonuridae,Family,VNA,Collector,gatherer,10,5,10,9,7,9,8,
640,Target,Ephemeroptera,Arthropoda,Insecta,Ephemeroptera,UID,UID,UID,UID,Ephemeroptera UID,Ephemeroptera UID,Ephemeroptera UID,Coarse_Group,Ephemeroptera UID,Ephemeroptera.UID,Abundance,Distribute.to.Children,,DPAC-SG,Variable,variable,8,5,9,8,10,8,6,response to water PChem differs between families
641,Target,Gastropoda,Mollusca,Gastropoda,Basommatophora,Acroloxidae,UID,UID,UID,Acroloxidae UID,Acroloxidae UID,Acroloxidae UID,Family,Acroloxidae UID,Acroloxidae.UID,Presence,Distribute.to.Children,,DPAC-SG,Scraper,herbivore,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
642,Target,Gastropoda,Mollusca,Gastropoda,Basommatophora,Acroloxidae,VNA,Acroloxus,coloradensis,Acroloxus coloradensis,Acroloxus coloradensis,Acroloxus coloradensis,Species,Acroloxus coloradensis,Acroloxus.coloradensis,Presence,Acroloxus.coloradensis,Species,VNA,Scraper,herbivore,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
643,Target,Gastropoda,Mollusca,Gastropoda,Basommatophora,Acroloxidae,VNA,Acroloxus,sp.,Acroloxus,Acroloxus sp.,Acroloxus sp.,Genus,Acroloxus sp.,Acroloxus.sp.,Presence,Distribute.to.Children,,DPAC-SG,Scraper,herbivore,DD,DD,DD,DD,DD,DD,DD,rarely collected - data deficient
